Name,WMC,TCC,LOCC,NBM,GOD LASS,CBO,ATFD,NOAP,NOA,NOM,FDP,CM,CC,NOAM,AMW,Brainlass
ConstructorLambda3,2,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0
ConstructorLambda2,2,1,7,0,0,0,0,0,0,2,0,0,0,0,1,0
ConstructorLambda,2,1,4,0,0,0,0,0,0,2,0,0,0,0,1,0
ConstructorThunk,2,1,4,0,0,0,0,0,0,2,0,0,0,0,1,0
ConstructorWrapper,3,1,25,0,0,7,7,0,3,2,7,0,0,0,1.5,0
MethodLambda4,2,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0
T3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ObjectMethodLambda3,2,1,9,0,0,0,0,0,1,2,0,0,0,0,1,0
MethodLambda3,2,1,7,0,0,0,0,0,0,2,0,0,0,0,1,0
T2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ObjectMethodLambda2,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
MethodLambda2,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
ObjectMethodLambda,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
O,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MethodLambda,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
ObjectMethodThunk,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MethodWrapper,3,1,31,0,0,8,0,0,5,2,0,0,0,0,1.5,0
FieldBox,5,1,40,0,0,7,0,0,5,3,0,0,0,0,1.67,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ReflectUtil,68,0.02,849,0,0,13,0,0,3,45,0,0,0,0,1.51,0
SecurityReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
IllegalAccessReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
InstantiationReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
InvocationTargetReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
ClassCastReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
IllegalArgumentReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
NullPointerReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
NoSuchMethodReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
NoSuchFieldReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
ClassNotFoundReflectException,2,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0
ReflectExceptionVisitor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PreemptingClassLoaderTest,4,1,46,0,0,1,0,0,1,4,0,0,0,0,1,0
PreemptingClassLoader,12,0,73,0,0,1,2,0,1,4,1,0,0,0,3,0
PathClassLoaderTest,6,0.4,103,0,0,1,0,0,7,6,0,0,0,0,1,0
PathClassLoader,15,0.29,121,0,0,6,1,0,4,12,1,0,0,0,1.25,0
JavaVersionTest,11,0,463,0,0,1,0,0,0,11,0,0,0,0,1,0
null,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
EmptyClassLoader,6,0,27,0,0,0,0,0,1,6,0,0,0,2,1,0
ComposedClassLoader,3,1,18,0,0,0,0,0,1,3,0,0,0,0,1,0
ClassLoaderTestCase,9,0,68,0,0,0,0,0,0,9,0,0,0,0,1,0
AbstractClassLoader,5,1,48,0,0,0,0,0,0,3,0,0,0,0,1.67,0
ReflectException,1,1,86,0,0,0,0,0,0,2,0,0,0,0,0.5,0
FullVersion,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JavaVersion,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TruncatedIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SkipLastIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SingletonIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RemoveNotificationIterator,7,0.67,34,0,0,1,0,0,3,7,0,0,0,0,1,0
ReadOnceIterable,3,0,12,0,0,0,0,0,1,3,0,0,0,0,1,0
PermutationIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PermutationIterable,16,0.23,45,0,0,2,6,0,1,13,2,0,0,0,1.23,0
NoDuplicatesIteratorTest,2,0,25,0,0,1,2,0,0,2,1,0,0,0,1,0
NoDuplicatesIterator,10,0.4,53,0,0,1,0,0,3,7,0,0,0,0,1.43,0
MutableSingletonIterator,8,0,31,0,0,0,0,0,4,5,0,0,0,0,1.6,0
MappedIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MappedIterable,13,0.32,45,0,0,2,0,0,2,13,0,0,0,0,1,0
MakeArray,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
ArrayElements,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0.5,0
IterUtilTest,9,0,120,0,0,2,0,0,0,9,0,0,0,0,1,0
T3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,6,0,0,1,0,0,0,1,0,0,0,0,2,0
SkipLastIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SkipFirstIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,5,0,0,0,0,0,0,2,0,0,0,0,1,0
CharSequenceWrapper,10,0.21,19,0,0,1,0,0,2,9,0,0,0,0,1.11,0
CollectionWrapper,10,0.75,14,0,0,1,2,0,1,9,1,0,0,0,1.11,0
DoubleArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
FloatArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
LongArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
IntArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
ShortArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
ByteArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
CharArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
BooleanArrayWrapper,17,0,29,0,0,1,0,0,3,11,0,0,0,0,1.55,0
ObjectArrayWrapper,19,0,43,0,0,1,0,0,4,13,0,0,0,0,1.46,0
SequenceIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposeLambda,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
ComposeRightLambda,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
ComposeLeftLambda,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
SingletonIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1,4,0,0,1,0,0,0,2,0,0,0,0,1,0
4,4,0,18,0,0,1,0,0,1,3,0,0,0,0,1.33,0
3,4,0,18,0,0,1,0,0,1,3,0,0,0,0,1.33,0
2,2,1,4,0,0,1,0,0,0,2,0,0,0,0,1,0
1,2,1,4,0,0,1,0,0,0,2,0,0,0,0,1,0
IterUtil,251,0,2137,0,1,15,32,0,0,175,14,0,0,0,1.43,0
IndexedIterator,3,0,18,0,0,0,0,0,1,5,0,0,0,0,0.6,0
ImmutableIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ImmutableIterable,12,0.51,26,0,0,2,8,0,1,12,2,0,0,0,1,0
SequenceIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FiniteSequenceIterator,4,0,18,0,0,0,0,0,1,3,0,0,0,0,1.33,0
TruncatedIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FiniteSequenceIterable,11,0,53,0,0,1,0,0,0,9,0,0,0,0,1.22,0
FilteredIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FilteredIterable,6,0,33,0,0,1,2,0,2,6,1,0,0,0,1,0
EmptyIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EmptyIterable,9,0,21,0,0,0,0,0,1,9,0,0,0,0,1,0
DiagonalCartesianIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DiagonalCartesianIterable,20,0.42,67,0,0,2,6,0,3,13,2,0,0,0,1.54,0
ComposedIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposedIterable,34,0.36,103,0,0,2,0,0,5,16,0,0,0,0,2.12,0
GetIterator,3,0,7,0,0,0,0,0,1,3,0,0,0,0,1,0
T,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CollapsedIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CollapsedIterable,24,0.11,88,0,0,2,0,0,1,12,0,0,0,0,2,0
T1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CartesianIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CartesianIterable,20,0.42,67,0,0,2,6,0,3,13,2,0,0,0,1.54,0
SnapshotIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BinaryMappedIterator,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OptimizedLastIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BinaryMappedIterable,13,0.55,50,0,0,2,7,0,3,13,2,0,0,0,1,0
AbstractIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ReadOnlyIterator,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0.5,0
SizedIterable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
InternalExceptionState,3,0,6,0,0,0,0,0,1,3,0,0,0,2,1,0
ExecutionExceptionState,3,0,6,0,0,0,0,0,1,3,0,0,0,2,1,0
CleanlyFinishedState,3,0,6,0,0,0,0,0,1,3,0,0,0,2,1,0
FinishedState,3,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0
CanceledStartingState,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0.67,0
CanceledState,5,0,7,0,0,0,0,0,0,6,0,0,0,0,0.83,0
FreshState,2,1,6,0,0,1,1,0,0,2,1,0,0,0,1,0
StateMonitorTest,1,1,30,0,0,1,2,1,1,1,1,0,0,0,1,0
ReaderWriterThread,3,0.17,31,0,0,1,1,0,1,4,1,3,1,0,0.75,0
Writer,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0.67,0
Reader,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0.67,0
ReaderWriterLock,27,0.75,247,0,0,3,5,0,6,9,3,0,0,0,3,0
Runner,11,0.33,126,0,0,7,1,0,8,4,1,1,0,0,2.75,0
CanceledResult,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0.5,0
ImplementationExceptionResult,3,1,8,0,0,1,0,0,1,2,0,0,0,0,1.5,0
TaskExceptionResult,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
CleanFinishResult,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
FinishResult,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
StepResult,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
PausedResult,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0.5,0
StartedResult,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0.5,0
Command,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Result,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
CancelingState,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PollingCancelingState,10,0,24,0,0,0,0,0,0,6,0,0,0,0,1.67,0
PollingRunningState,12,0,31,0,0,1,1,0,0,6,1,0,0,0,2,0
RunningState,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Unlocker,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LockMap,5,0,44,0,0,1,1,0,1,4,1,0,0,0,1.25,0
TestProcess,1,1,8,0,0,1,0,0,0,1,0,0,0,0,1,0
JVMBuilderTest,2,0,44,0,0,3,0,0,0,2,0,0,0,0,1,0
StartingState,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
StartedPausingState,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0.67,0
CanceledPausingState,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0.75,0
Status,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComputingState,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PausingState,4,0,12,0,0,1,1,0,0,3,1,1,0,0,1.33,0
FreshStartingState,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0.5,0
WaitingState,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PausedState,2,1,6,0,0,1,1,0,0,2,1,0,0,0,1,0
PausedStartingState,3,0,6,0,0,1,1,0,0,3,1,0,0,0,1,0
FreshPausingState,5,0,12,0,0,1,1,0,0,5,1,0,0,0,1,0
State,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PollingTaskController,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FutureTaskController,11,0.29,45,0,0,1,1,0,2,8,1,0,0,0,1.38,0
ExecutorIncrementalTaskController,8,0.3,56,0,0,1,0,0,4,6,0,0,0,0,1.33,0
ConditionMonitorTest,1,1,31,0,0,2,5,0,0,1,2,0,0,0,1,0
ConditionMonitor,13,0.79,76,0,0,1,0,0,1,9,0,2,1,0,1.44,0
Counter,3,0,10,0,0,2,1,1,2,4,1,1,1,0,0.75,0
CounterFactory,1,1,3,0,0,3,1,0,0,2,1,0,0,0,0.5,0
RemoteCounter,0,0,5,0,0,0,0,0,0,3,0,1,1,0,0,0
IncrementalProcessTask1,3,0,9,0,0,0,0,0,1,4,0,0,0,0,0.75,0
ProcessTask3,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0.5,0
ProcessTask2,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0.5,0
ProcessTask1,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0.5,0
I,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TrivialIncrementalTask,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ConcurrentUtilTest,10,0.8,283,0,0,14,2,0,1,10,2,0,0,0,1,0
StreamToString,2,1,8,0,0,2,0,0,1,2,0,0,0,0,1,0
CopyStream,3,1,13,0,0,3,1,0,3,2,1,0,0,0,1.5,0
ExportRemoteTask,2,1,13,0,0,1,1,0,2,2,1,0,0,0,1,0
ProcessIncrementalTaskController,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ProcessTaskController,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ExecutorTaskController,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IncrementalTask,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IncrementalTaskController,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TaskController,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ThunkCallable,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
WorkingRunnable,4,1,11,0,0,0,0,0,1,1,0,0,0,0,4,0
SleepingRunnable,1,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0
ConcurrentUtil,62,0.04,792,0,1,6,6,0,4,50,5,0,0,0,1.24,0
T,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ConcurrentBox,5,0,17,0,0,0,0,0,0,5,0,0,0,0,1,0
1,1,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0
CompletionMonitorTest,2,0,39,0,0,2,0,1,1,2,0,0,0,0,1,0
StateMonitor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CompletionMonitor,18,0.02,99,0,0,1,0,0,1,12,0,70,19,0,1.5,0
DelayedInterrupter,4,1,44,0,0,0,0,0,3,3,0,5,4,0,1.33,0
JVMBuilder,61,0.34,328,0,0,3,0,0,13,40,0,19,11,0,1.52,0
7,1,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0
6,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
5,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
3,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
2,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
LambdaUtilTest,4,0,94,0,0,1,0,0,7,4,0,0,0,0,1,0
PredicateLambda4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PredicateLambda3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PredicateLambda2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PredicateLambda,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
ConditionThunk,2,1,5,0,0,1,0,0,1,2,0,0,0,0,1,0
LambdaPredicate4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LambdaPredicate3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LambdaPredicate2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LambdaPredicate,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
ThunkCondition,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
RunnableLambda4,2,1,10,0,0,0,0,0,2,2,0,0,0,0,1,0
RunnableLambda3,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
RunnableLambda2,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
RunnableLambda,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
RunnableThunk,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
LambdaRunnable4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LambdaRunnable3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LambdaRunnable2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
LambdaRunnable1,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
ThunkRunnable,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
OrPredicate4,3,1,12,0,0,0,0,0,1,2,0,0,0,0,1.5,0
OrPredicate3,3,1,12,0,0,0,0,0,1,2,0,0,0,0,1.5,0
OrPredicate2,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
OrPredicate,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
OrCondition,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
AndPredicate4,3,1,12,0,0,0,0,0,1,2,0,0,0,0,1.5,0
AndPredicate3,3,1,12,0,0,0,0,0,1,2,0,0,0,0,1.5,0
AndPredicate2,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
AndPredicate,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
AndCondition,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
NegationPredicate4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
NegationPredicate3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
NegationPredicate2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
NegationPredicate,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
NegationCondition,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
WrappedLiftedLambda4,6,1,14,0,0,0,0,0,1,2,0,0,0,0,3,0
LiftedLambda4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WrappedLiftedLambda3,5,1,10,0,0,0,0,0,1,2,0,0,0,0,2.5,0
LiftedLambda3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WrappedLiftedLambda2,4,1,8,0,0,0,0,0,1,2,0,0,0,0,2,0
LiftedLambda2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WrappedLiftedLambda,3,1,8,0,0,0,0,0,1,2,0,0,0,0,1.5,0
LiftedLambda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PartialLambda4,4,1,20,0,0,0,0,0,3,2,0,0,0,0,2,0
PartialLambda3,4,1,19,0,0,0,0,0,3,2,0,0,0,0,2,0
PartialLambda2,4,1,19,0,0,0,0,0,3,2,0,0,0,0,2,0
PartialLambda,4,1,19,0,0,0,0,0,3,2,0,0,0,0,2,0
PartialThunk,4,1,19,0,0,0,0,0,3,2,0,0,0,0,2,0
UnaryRunnable4,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryRunnable3,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryRunnable2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryRunnable,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryPredicate4,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryPredicate3,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryPredicate2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryCondition,2,1,5,0,0,1,0,0,1,2,0,0,0,0,1,0
UnaryLambda4,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryLambda3,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryLambda2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
UnaryThunk,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedRunnable4,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedRunnable3,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedRunnable2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedPredicate4,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedPredicate3,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedPredicate2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedLambda4,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedLambda3,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
FlattenedLambda2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
TransposedRunnable2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
TransposedPredicate2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
TransposedLambda2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
CurriedLambda4,2,1,10,0,0,0,0,0,1,2,0,0,0,0,1,0
CurriedLambda3,2,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0
CurriedLambda2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
BindFourthRunnable3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindThirdRunnable3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondRunnable3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstRunnable3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindThirdRunnable2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondRunnable2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstRunnable2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondRunnable1,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstRunnable1,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstRunnable,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFourthPredicate3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindThirdPredicate3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondPredicate3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstPredicate3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindThirdPredicate2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondPredicate2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstPredicate2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondPredicate,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstPredicate,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstCondition,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFourthLambda3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindThirdLambda3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondLambda3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstLambda3,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindThirdLambda2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondLambda2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstLambda2,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindSecondLambda,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstLambda,2,1,8,0,0,0,0,0,2,2,0,0,0,0,1,0
BindFirstThunk,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
ComposedRunnable4,2,1,12,0,0,0,0,0,1,2,0,0,0,0,1,0
ComposedRunnable3,2,1,9,0,0,0,0,0,1,2,0,0,0,0,1,0
ComposedRunnable2,2,1,9,0,0,0,0,0,1,2,0,0,0,0,1,0
ComposedRunnable1,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
ComposedRunnable,2,1,7,0,0,0,0,0,1,2,0,0,0,0,1,0
S4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposedLambda4,2,1,11,0,0,0,0,0,2,2,0,0,0,0,1,0
S3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposedLambda3,2,1,10,0,0,0,0,0,2,2,0,0,0,0,1,0
S2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposedLambda2,2,1,9,0,0,0,0,0,2,2,0,0,0,0,1,0
S,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposedLambda,2,1,9,0,0,0,0,0,2,2,0,0,0,0,1,0
U,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposedThunk,2,1,6,0,0,0,0,0,2,2,0,0,0,0,1,0
PromotedPredicate4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedPredicate3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedPredicate2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedGeneralPredicate,6,1,9,0,0,0,0,0,1,6,0,0,0,0,1,0
PromotedLambda4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedLambda3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedLambda2,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedGeneralLambda,6,1,9,0,0,0,0,0,1,6,0,0,0,0,1,0
PromotedRunnable4,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
PromotedRunnable3,2,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0
