Name,LOC,CYCLO,MAXNESTING,NOAV,ATFD,LAA,FDP,BrainMethod
getPropertyName,3,1,0,1,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
createStringValue,9,3,1,5,0,1,0,0
createValue,10,3,2,5,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
createFloatValue,9,2,1,5,0,1,0,0
createValue,32,7,2,13,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
createStringValue,13,4,2,7,0,1,0,0
createValue,19,5,3,8,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getOrientation,3,1,0,1,0,1,0,0
computeValue,35,7,3,20,1,0.5,1,0
createFloatValue,3,1,0,0,0,1,0,0
createStringValue,9,3,1,5,0,1,0,0
createValue,34,8,4,12,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
createStringValue,18,5,3,10,0,1,0,0
createValue,22,6,3,12,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
createStringValue,14,4,3,7,0,1,0,0
createValue,18,5,3,8,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getOrientation,3,1,0,1,0,1,0,0
computeValue,21,3,2,13,1,0,1,0
createStringValue,10,3,1,5,0,1,0,0
createValue,14,4,3,7,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
getIdentifiers,3,1,0,1,0,1,0,0
getDefaultValue,3,1,0,1,0,1,0,0
getPropertyName,3,1,0,1,0,1,0,0
getPropertyType,3,1,0,1,0,1,0,0
isAdditiveProperty,3,1,0,0,0,1,0,0
isAnimatableProperty,3,1,0,0,0,1,0,0
isInheritedProperty,3,1,0,0,0,1,0,0
toString,3,1,0,0,0,1,0,0
append,8,2,1,5,0,1,0,0
getCssText,11,2,1,6,0,1,0,0
getColor,3,1,0,2,0,1,0,0
getNumberOfColors,3,1,0,1,0,1,0,0
getColorProfile,3,1,0,1,0,1,0,0
getCssValueType,3,1,0,1,0,1,0,0
ICCColor,3,1,0,2,0,1,0,0
getLocale,3,1,0,1,0,1,0,0
setLocale,3,1,0,2,0,1,0,0
getResourceBundle,0,0,0,0,0,1,0,0
getDefaultLocale,0,0,0,0,0,1,0,0
setDefaultLocale,0,0,0,0,0,1,0,0
getLocaleGroup,0,0,0,0,0,1,0,0
setLocaleGroup,0,0,0,0,0,1,0,0
formatMessage,0,0,0,0,0,1,0,0
getLocale,0,0,0,0,0,1,0,0
setLocale,0,0,0,0,0,1,0,0
getCharacter,10,3,1,3,0,1,0,0
getInteger,10,1,2,3,0,1,0,0
getString,15,5,3,7,0,1,0,0
getResourceBundle,25,6,2,8,0,1,0,0
lookupResourceBundle,26,5,3,6,0,1,0,0
hasNextResourceBundle,8,5,1,3,0,1,0,0
getResourceBundle,3,1,0,0,0,1,0,0
setUsedLocale,8,2,1,4,0,1,0,0
getCurrentLocale,6,3,1,3,1,0.67,1,0
formatMessage,3,1,0,2,0,1,0,0
getDefaultLocale,3,1,0,1,1,0.5,1,0
setDefaultLocale,3,1,0,2,1,0.5,1,0
getLocaleGroup,3,1,0,1,0,1,0,0
setLocaleGroup,3,1,0,2,0,1,0,0
getLocale,3,1,0,1,0,1,0,0
setLocale,7,2,1,4,0,1,0,0
LocalizableSupport,4,1,0,4,0,1,0,0
LocalizableSupport,3,1,0,1,0,1,0,0
LocalizableSupport,5,1,0,6,0,1,0,0
LocalizableSupport,3,1,0,2,0,1,0,0
setId,4,1,0,2,0,1,0,0
setStringValue,9,2,1,5,2,0.33,1,0
setFloatValue,9,2,1,5,2,0.33,1,0
setCssText,9,2,1,4,2,0.33,1,0
getValue,7,2,1,3,2,0.5,1,0
ListComponent,3,1,0,2,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
TopComponent,0,0,0,0,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
BottomComponent,0,0,0,0,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
RightComponent,0,0,0,0,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
LeftComponent,0,0,0,0,0,1,0,0
getComputedStyle,8,2,1,3,0,1,0,0
getDocument,3,1,0,1,1,0.5,1,0
CSSOMViewCSS,3,1,0,2,0,1,0,0
getComputedStyle,8,2,1,3,0,1,0,0
CSSOMSVGViewCSS,3,1,0,1,0,1,0,0
getValue,4,1,0,2,1,0.5,1,0
StyleDeclarationPaintValue,20,2,1,3,0,1,0,0
getValue,4,1,0,2,1,0.5,1,0
StyleDeclarationColorValue,20,2,1,3,0,1,0,0
paintChanged,0,0,0,0,0,1,0,0
uriChanged,0,0,0,0,0,1,0,0
getValue,3,1,0,4,3,0.25,1,0
ComputedCSSPaintValue,5,1,0,3,0,1,0,0
getValue,3,1,0,4,3,0.25,1,0
ComputedCSSColorValue,5,1,0,3,0,1,0,0
createCSSValue,22,6,2,8,2,0.5,1,0
CSSOMSVGComputedStyle,3,1,0,3,0,1,0,0
setStringValue,3,1,0,1,0,1,0,0
item,3,1,0,1,0,1,0,0
getLength,3,1,0,1,0,1,0,0
getRGBColorValue,3,1,0,1,0,1,0,0
getRectValue,3,1,0,1,0,1,0,0
getCounterValue,3,1,0,1,0,1,0,0
getStringValue,3,1,0,1,1,0,1,0
getFloatValue,3,1,0,1,0,1,0,0
getPrimitiveType,3,1,0,0,0,1,0,0
getCssValueType,3,1,0,0,0,1,0,0
getCssText,3,1,0,0,0,1,0,0
getValue,0,0,0,0,0,1,0,0
setValue,16,4,1,6,4,0.2,1,0
getValue,11,3,1,5,3,0.4,1,0
ColorNumber,3,1,0,2,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
BlueComponent,0,0,0,0,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
GreenComponent,0,0,0,0,0,1,0,0
setFloatValue,9,2,1,4,2,0,1,0
setCssText,9,2,1,3,2,0,1,0
getValue,3,1,0,1,1,0,1,0
RedComponent,0,0,0,0,0,1,0,0
textChanged,11,4,1,7,4,0,3,0
getValue,3,1,0,0,0,1,0,0
getValue,3,1,0,2,1,0.5,1,0
StyleDeclarationValue,22,4,1,3,0,1,0,0
propertyChanged,0,0,0,0,0,1,0,0
propertyRemoved,0,0,0,0,0,1,0,0
textChanged,0,0,0,0,0,1,0,0
createCSSValue,3,1,0,1,0,1,0,0
getCSSValue,14,4,2,3,0,1,0,0
getParentRule,3,1,0,1,0,1,0,0
item,3,1,0,2,0,1,0,0
getLength,3,1,0,1,0,1,0,0
setProperty,8,2,1,5,0,1,0,0
getPropertyPriority,3,2,1,2,0,1,0,0
removeProperty,15,4,3,5,0,1,0,0
getPropertyCSSValue,7,2,1,3,0,1,0,0
getPropertyValue,7,2,1,3,0,1,0,0
setCssText,9,2,1,4,0,1,0,0
getCssText,3,1,0,1,0,1,0,0
setModificationHandler,3,1,0,2,0,1,0,0
CSSOMStyleDeclaration,4,1,0,4,0,1,0,0
createCSSValue,23,6,2,9,2,0.6,1,0
CSSOMSVGStyleDeclaration,4,1,0,4,0,1,0,0
getValue,3,1,0,4,3,0.25,1,0
ComputedCSSValue,5,1,0,3,0,1,0,0
createCSSValue,3,1,0,1,0,1,0,0
getParentRule,3,1,0,0,0,1,0,0
item,6,3,1,2,1,0.67,1,0
getLength,3,1,0,1,1,0.5,1,0
setProperty,3,1,0,1,0,1,0,0
getPropertyPriority,3,1,0,0,0,1,0,0
removeProperty,3,1,0,1,0,1,0,0
getPropertyCSSValue,11,3,2,5,0,1,0,0
getPropertyValue,8,2,1,6,0,1,0,0
setCssText,3,1,0,1,0,1,0,0
getCssText,11,2,1,5,1,0.8,1,0
CSSOMComputedStyle,5,1,0,6,0,1,0,0
item,3,1,0,3,1,0.67,1,0
getLength,3,1,0,1,0,1,0,0
getText,3,1,0,2,0,1,0,0
isImportant,9,3,2,5,2,0.67,1,0
getValue,9,3,2,5,2,0.67,1,0
setStyleDeclaration,3,1,0,2,0,1,0,0
getStyleDeclaration,3,1,0,1,0,1,0,0
CSSOMStoredStyleDeclaration,5,1,0,2,0,1,0,0
setPaint,9,2,1,6,0,1,0,0
setUri,8,2,1,3,0,1,0,0
getUri,13,3,2,6,0,1,0,0
getPaintType,55,16,8,23,0,1,0,0
getColorType,3,1,0,1,0,1,0,0
setModificationHandler,6,2,1,1,0,1,0,0
CSSOMSVGPaint,3,1,0,1,0,1,0,0
appendItem,19,4,3,8,0,1,0,0
removeItem,22,6,2,9,1,0.83,1,0
replaceItem,22,6,3,10,0,1,0,0
insertItemBefore,22,6,3,10,0,1,0,0
getItem,20,6,2,10,1,0.86,1,0
initialize,13,2,1,6,0,1,0,0
clear,9,2,1,3,0,1,0,0
getNumberOfItems,7,2,1,4,0,1,0,0
getColors,3,1,0,0,0,1,0,0
setColorProfile,8,2,1,3,0,1,0,0
getColorProfile,7,2,1,4,0,1,0,0
getBlue,7,2,1,2,0,1,0,0
getGreen,7,2,1,2,0,1,0,0
getRed,7,2,1,2,0,1,0,0
setColor,9,2,1,6,0,1,0,0
setRGBColorICCColor,9,2,1,5,0,1,0,0
getIccColor,3,1,0,0,0,1,0,0
getICCColor,3,1,0,0,0,1,0,0
setRGBColor,8,2,1,3,0,1,0,0
getRgbColor,3,1,0,0,0,1,0,0
getRGBColor,3,1,0,0,0,1,0,0
getColorType,25,6,5,12,0,1,0,0
getCssValueType,3,1,0,1,0,1,0,0
setCssText,9,2,1,4,0,1,0,0
getCssText,3,1,0,1,0,1,0,0
setModificationHandler,3,1,0,2,0,1,0,0
CSSOMSVGColor,3,1,0,2,0,1,0,0
listStringValueChanged,15,3,1,8,3,0,1,0
listFloatValueChanged,15,3,1,8,3,0,1,0
listTextChanged,16,3,1,7,3,0,1,0
blueFloatValueChanged,8,1,0,4,0,1,0,0
blueTextChanged,8,1,0,2,0,1,0,0
greenFloatValueChanged,8,1,0,4,0,1,0,0
greenTextChanged,8,1,0,2,0,1,0,0
redFloatValueChanged,8,1,0,4,0,1,0,0
redTextChanged,8,1,0,2,0,1,0,0
bottomFloatValueChanged,9,1,0,4,0,1,0,0
bottomTextChanged,9,1,0,2,0,1,0,0
rightFloatValueChanged,9,1,0,4,0,1,0,0
rightTextChanged,9,1,0,2,0,1,0,0
topFloatValueChanged,9,1,0,4,0,1,0,0
topTextChanged,9,1,0,2,0,1,0,0
leftFloatValueChanged,9,1,0,4,0,1,0,0
leftTextChanged,9,1,0,2,0,1,0,0
stringValueChanged,3,1,0,2,0,1,0,0
floatValueChanged,3,1,0,2,0,1,0,0
getValue,0,0,0,0,0,1,0,0
AbstractModificationHandler,0,0,0,0,0,1,0,0
getValue,0,0,0,0,0,1,0,0
getBlue,7,2,1,2,0,1,0,0
getGreen,7,2,1,2,0,1,0,0
getRed,7,2,1,2,0,1,0,0
getLeft,7,2,1,2,0,1,0,0
getBottom,7,2,1,2,0,1,0,0
getRight,7,2,1,2,0,1,0,0
getTop,7,2,1,2,0,1,0,0
getSeparator,3,1,0,1,0,1,0,0
getListStyle,3,1,0,1,0,1,0,0
getIdentifier,3,1,0,1,0,1,0,0
item,18,6,2,7,0,1,0,0
getLength,3,1,0,1,0,1,0,0
getRGBColorValue,3,1,0,0,0,1,0,0
getRectValue,3,1,0,0,0,1,0,0
getCounterValue,3,1,0,0,0,1,0,0
getStringValue,3,1,0,1,0,1,0,0
setStringValue,8,2,1,4,0,1,0,0
tokHertz,10,3,2,4,0,1,0,0
toHertz,10,3,2,4,0,1,0,0
toSeconds,10,3,2,4,0,1,0,0
toMilliseconds,10,3,2,4,0,1,0,0
toGradians,12,4,2,6,0,1,0,0
toRadians,12,4,2,6,0,1,0,0
toDegrees,12,4,2,5,0,1,0,0
toPicas,16,6,2,7,0,1,0,0
toPoints,16,6,2,7,0,1,0,0
toMillimeters,16,6,2,7,0,1,0,0
toInches,16,6,2,7,0,1,0,0
toCentimeters,16,6,2,7,0,1,0,0
convertFloatValue,39,15,1,21,0,1,0,0
getFloatValue,3,1,0,2,0,1,0,0
setFloatValue,8,2,1,4,0,1,0,0
getPrimitiveType,3,1,0,1,0,1,0,0
getCssValueType,3,1,0,1,0,1,0,0
setCssText,8,2,1,3,0,1,0,0
getCssText,3,1,0,1,0,1,0,0
setModificationHandler,3,1,0,2,0,1,0,0
CSSOMValue,3,1,0,2,0,1,0,0
stopMouseCapture,0,0,0,0,0,1,0,0
startMouseCapture,0,0,0,0,0,1,0,0
initShadowTreeEventNS,4,1,0,6,0,1,0,0
initShadowTreeEvent,4,1,0,5,0,1,0,0
getXblShadowTree,3,1,0,1,0,1,0,0
XBLOMShadowTreeEvent,0,0,0,0,0,1,0,0
initWheelEventNS,9,1,0,7,0,1,0,0
initWheelEvent,4,1,0,6,0,1,0,0
getWheelDelta,3,1,0,1,0,1,0,0
SVGOMWheelEvent,0,0,0,0,0,1,0,0
isCSSURICharacter,3,2,0,2,0,1,0,0
isCSSStringCharacter,3,2,0,2,0,1,0,0
isCSSHexadecimalCharacter,3,2,0,2,0,1,0,0
isCSSNameCharacter,3,2,0,2,0,1,0,0
isCSSIdentifierStartCharacter,3,2,0,2,0,1,0,0
isCSSSpace,8,2,0,1,0,1,0,0
ScannerUtilities,2,1,0,0,0,1,0,0
nextChar,16,3,1,6,0,1,0,0
isEqualIgnoreCase,3,2,1,2,0,1,0,0
escape,46,15,3,2,0,1,0,0
dotNumber,11,2,2,0,0,1,0,0
number,20,4,4,1,0,1,0,0
string2,32,8,4,5,0,1,0,0
string1,32,8,4,5,0,1,0,0
endGap,32,6,1,23,0,1,0,0
close,7,1,2,2,0,1,0,0
next,7,1,0,5,0,1,0,0
scanAtRule,31,9,8,5,0,1,0,0
getStringValue,3,1,0,3,0,1,0,0
getType,3,1,0,1,0,1,0,0
clearBuffer,8,2,1,2,0,1,0,0
getEnd,3,1,0,1,0,1,0,0
getStart,3,1,0,1,0,1,0,0
getBuffer,3,1,0,1,0,1,0,0
getColumn,3,1,0,1,0,1,0,0
getLine,3,1,0,1,0,1,0,0
Scanner,8,1,2,4,0,1,0,0
Scanner,8,1,2,5,0,1,0,0
Scanner,8,1,2,4,0,1,0,0
Parser,0,0,0,0,0,1,0,0
parseMedia,10,3,2,3,0,1,0,0
parsePriority,4,1,0,2,0,1,0,0
parsePropertyValue,4,1,0,2,0,1,0,0
parseSelectors,4,1,0,2,0,1,0,0
parseRule,4,1,0,2,0,1,0,0
parseStyleDeclaration,4,1,0,2,0,1,0,0
createCSSParseException,6,1,0,4,0,1,0,0
createCSSParseException,3,1,0,1,0,1,0,0
reportError,20,6,3,8,0,1,0,0
reportError,3,1,0,2,0,1,0,0
reportError,3,1,0,1,0,1,0,0
nextIgnoreSpaces,20,3,4,7,0,1,0,0
next,17,3,3,5,0,1,0,0
dimension,23,3,3,6,0,1,0,0
number,10,2,2,4,0,1,0,0
skipSpacesAndCDOCDC,15,2,2,6,0,1,0,0
skipSpaces,7,2,1,3,1,0.5,1,0
createScanner,29,5,2,8,0,1,0,0
parseExpression,45,9,4,14,0,1,0,0
parseStyleDeclaration,47,10,4,14,0,1,0,0
isPseudoElement,15,5,1,1,0,1,0,0
parseSelector,49,9,2,12,0,1,0,0
parseSelectorList,12,3,2,3,0,1,0,0
parseRuleSet,31,3,4,7,0,1,0,0
parseMediaRule,31,5,4,7,0,1,0,0
parsePageRule,38,5,4,9,0,1,0,0
parseFontFaceRule,19,2,4,4,0,1,0,0
parseMediaList,19,3,3,5,0,1,0,0
parseImportRule,28,4,1,9,0,1,0,0
parseAtRule,5,1,0,2,0,1,0,0
parseRule,26,6,2,6,1,0.5,1,0
parsePriorityInternal,16,3,2,4,0,1,0,0
parsePriority,4,1,0,2,0,1,0,0
parsePropertyValueInternal,24,3,2,7,0,1,0,0
parsePropertyValue,4,1,0,2,0,1,0,0
parseSelectorsInternal,7,1,0,2,0,1,0,0
parseSelectors,4,1,0,2,0,1,0,0
parseRuleInternal,6,1,0,1,0,1,0,0
parseRule,4,1,0,2,0,1,0,0
parseStyleDeclarationInternal,11,1,2,2,0,1,0,0
parseStyleDeclaration,5,1,0,2,0,1,0,0
parseStyleSheet,3,1,0,1,0,1,0,0
setErrorHandler,3,1,0,2,0,1,0,0
setConditionFactory,3,1,0,2,0,1,0,0
setSelectorFactory,3,1,0,2,0,1,0,0
setDocumentHandler,3,1,0,2,0,1,0,0
formatMessage,3,1,0,3,0,1,0,0
getLocale,3,1,0,1,1,0.5,1,0
setLocale,3,1,0,2,0,1,0,0
getParserVersion,3,1,0,0,0,1,0,0
getColumnNumber,3,1,0,1,0,1,0,0
getLineNumber,3,1,0,1,0,1,0,0
getException,3,1,0,1,0,1,0,0
getMessage,9,3,1,2,0,1,0,0
ParseException,4,1,0,3,0,1,0,0
ParseException,5,1,0,4,0,1,0,0
ParseException,6,1,0,6,0,1,0,0
parsePriority,3,1,0,2,0,1,0,0
parseMedia,10,3,2,3,0,1,0,0
parsePriority,3,1,0,2,0,1,0,0
parsePropertyValue,4,1,0,2,0,1,0,0
parsePropertyValue,3,1,0,2,0,1,0,0
parseSelectors,4,1,0,2,0,1,0,0
parseSelectors,3,1,0,2,0,1,0,0
parseRule,3,1,0,2,0,1,0,0
parseRule,3,1,0,2,0,1,0,0
parseStyleDeclaration,4,1,0,2,0,1,0,0
parseStyleDeclaration,3,1,0,2,0,1,0,0
parseStyleSheet,3,1,0,2,0,1,0,0
parseStyleSheet,3,1,0,2,0,1,0,0
setErrorHandler,3,1,0,2,0,1,0,0
setConditionFactory,3,1,0,2,0,1,0,0
setSelectorFactory,3,1,0,2,0,1,0,0
setDocumentHandler,3,1,0,2,0,1,0,0
setLocale,3,1,0,2,0,1,0,0
getParserVersion,3,1,0,1,0,1,0,0
ExtendedParserWrapper,3,1,0,2,0,1,0,0
wrap,6,2,1,1,0,1,0,0
createDirectAdjacentSelector,4,1,0,3,0,1,0,0
createChildSelector,3,1,0,2,0,1,0,0
createDescendantSelector,3,1,0,2,0,1,0,0
createPseudoElementSelector,3,1,0,2,0,1,0,0
createCommentSelector,3,1,0,0,0,1,0,0
createProcessingInstructionSelector,3,1,0,0,0,1,0,0
createCDataSectionSelector,3,1,0,0,0,1,0,0
createTextNodeSelector,3,1,0,0,0,1,0,0
createElementSelector,3,1,0,2,0,1,0,0
createNegativeSelector,3,1,0,0,0,1,0,0
createRootNodeSelector,3,1,0,0,0,1,0,0
createAnyNodeSelector,3,1,0,0,0,1,0,0
createConditionalSelector,3,1,0,2,0,1,0,0
DefaultSelectorFactory,2,1,0,0,0,1,0,0
toString,3,1,0,0,0,1,0,0
getSelectorType,3,1,0,1,0,1,0,0
DefaultPseudoElementSelector,3,1,0,2,0,1,0,0
toString,3,1,0,0,0,1,0,0
getSpecified,3,1,0,0,0,1,0,0
getLocalName,3,1,0,0,0,1,0,0
getNamespaceURI,3,1,0,1,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultPseudoClassCondition,4,1,0,3,0,1,0,0
toString,3,1,0,0,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultOneOfAttributeCondition,3,1,0,4,0,1,0,0
toString,3,1,0,1,0,1,0,0
getLang,3,1,0,1,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultLangCondition,3,1,0,2,0,1,0,0
toString,3,1,0,0,0,1,0,0
getSpecified,3,1,0,0,0,1,0,0
getLocalName,3,1,0,0,0,1,0,0
getNamespaceURI,3,1,0,0,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultIdCondition,3,1,0,1,0,1,0,0
fatalError,3,1,0,1,0,1,0,0
error,3,1,0,0,0,1,0,0
warning,3,1,0,0,0,1,0,0
DefaultErrorHandler,2,1,0,0,0,1,0,0
toString,7,2,1,1,0,1,0,0
getSelectorType,3,1,0,1,0,1,0,0
DefaultElementSelector,3,1,0,2,0,1,0,0
property,2,1,0,0,0,1,0,0
endSelector,2,1,0,0,0,1,0,0
startSelector,2,1,0,0,0,1,0,0
endFontFace,2,1,0,0,0,1,0,0
startFontFace,2,1,0,0,0,1,0,0
endPage,2,1,0,0,0,1,0,0
startPage,2,1,0,0,0,1,0,0
endMedia,2,1,0,0,0,1,0,0
startMedia,2,1,0,0,0,1,0,0
importStyle,2,1,0,0,0,1,0,0
namespaceDeclaration,2,1,0,0,0,1,0,0
ignorableAtRule,2,1,0,0,0,1,0,0
comment,2,1,0,0,0,1,0,0
endDocument,2,1,0,0,0,1,0,0
startDocument,2,1,0,0,0,1,0,0
DefaultDocumentHandler,2,1,0,0,0,1,0,0
toString,3,1,0,0,0,1,0,0
getSelectorType,3,1,0,1,0,1,0,0
DefaultDirectAdjacentSelector,3,1,0,3,0,1,0,0
toString,3,1,0,0,0,1,0,0
getSelectorType,3,1,0,1,0,1,0,0
DefaultDescendantSelector,3,1,0,2,0,1,0,0
createContentCondition,3,1,0,0,0,1,0,0
createOnlyTypeCondition,3,1,0,0,0,1,0,0
createOnlyChildCondition,3,1,0,0,0,1,0,0
createPseudoClassCondition,3,1,0,2,0,1,0,0
createClassCondition,3,1,0,2,0,1,0,0
createBeginHyphenAttributeCondition,4,1,0,4,0,1,0,0
createOneOfAttributeCondition,4,1,0,4,0,1,0,0
createLangCondition,3,1,0,1,0,1,0,0
createIdCondition,3,1,0,1,0,1,0,0
createAttributeCondition,4,1,0,4,0,1,0,0
createPositionalCondition,3,1,0,0,0,1,0,0
createNegativeCondition,3,1,0,0,0,1,0,0
createOrCondition,3,1,0,0,0,1,0,0
createAndCondition,3,1,0,2,0,1,0,0
DefaultConditionFactory,2,1,0,0,0,1,0,0
toString,3,1,0,2,0,1,0,0
getCondition,3,1,0,1,0,1,0,0
getSimpleSelector,3,1,0,1,0,1,0,0
getSelectorType,3,1,0,1,0,1,0,0
DefaultConditionalSelector,4,1,0,4,0,1,0,0
toString,3,1,0,0,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultClassCondition,3,1,0,2,0,1,0,0
toString,7,2,1,2,0,1,0,0
getSelectorType,3,1,0,1,0,1,0,0
DefaultChildSelector,3,1,0,2,0,1,0,0
toString,3,1,0,0,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultBeginHyphenAttributeCondition,3,1,0,4,0,1,0,0
toString,6,2,1,2,0,1,0,0
getSpecified,3,1,0,1,0,1,0,0
getLocalName,3,1,0,1,0,1,0,0
getNamespaceURI,3,1,0,1,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultAttributeCondition,6,1,0,7,0,1,0,0
toString,3,1,0,0,0,1,0,0
getConditionType,3,1,0,1,0,1,0,0
DefaultAndCondition,3,1,0,2,0,1,0,0
CSSSelectorList,0,0,0,0,0,1,0,0
append,9,2,1,5,0,1,0,0
item,6,3,1,3,0,1,0,0
getLength,3,1,0,1,0,1,0,0
CSSSACMediaList,0,0,0,0,0,1,0,0
append,9,2,1,5,0,1,0,0
item,6,3,1,3,0,1,0,0
getLength,3,1,0,1,0,1,0,0
getStringValue,3,1,0,1,0,1,0,0
StringLexicalUnit,4,1,0,4,0,1,0,0
getParameters,3,1,0,1,0,1,0,0
getFunctionName,10,5,2,9,0,1,0,0
PredefinedFunctionLexicalUnit,4,1,0,4,0,1,0,0
getParameters,3,1,0,1,0,1,0,0
getFunctionName,3,1,0,1,0,1,0,0
FunctionLexicalUnit,5,1,0,6,0,1,0,0
getDimensionUnitText,3,1,0,1,0,1,0,0
getFloatValue,3,1,0,1,0,1,0,0
